player_name,team,total_points,total_rebounds,total_assists,total_minutes,total_fga,total_fta,total_3pa,total_turnovers,games_played,points_per_game,rebounds_per_game,assists_per_game,minutes_per_game,turnovers_per_game,production_score,production_rank
Tristan Thompson,Cavaliers,58.0,114.0,23.0,289.0,61.0,25.0,3.0,13.0,83,0.6987951807228916,1.3734939759036144,0.27710843373493976,3.4819277108433737,0.1566265060240964,2.7626506024096384,546.0
Luka Garza,Timberwolves,142.0,56.0,10.0,233.0,108.0,31.0,37.0,12.0,82,1.7317073170731707,0.6829268292682927,0.12195121951219512,2.841463414634146,0.14634146341463414,2.734146341463415,547.0
Terence Davis,Kings,3.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,2,1.5,1.0,0.0,1.0,0.0,2.7,548.0
Sidy Cissoko,Trail Blazers,3.0,9.0,5.0,31.0,5.0,2.0,2.0,7.0,8,0.375,1.125,0.625,3.875,0.875,2.6624999999999996,549.0
Alperen Sengun,Team Chuck,4.0,1.0,0.0,4.0,2.0,0.0,0.0,1.0,2,2.0,0.5,0.0,2.0,0.5,2.6,550.0
TyTy Washington Jr.,Suns,31.0,12.0,15.0,104.0,39.0,4.0,20.0,3.0,27,1.1481481481481481,0.4444444444444444,0.5555555555555556,3.8518518518518516,0.1111111111111111,2.514814814814815,551.0
AJ Johnson,Bucks,20.0,8.0,7.0,45.0,21.0,2.0,5.0,4.0,16,1.25,0.5,0.4375,2.8125,0.25,2.50625,552.0
Baylor Scheierman,Celtics,76.0,41.0,20.0,245.0,72.0,8.0,53.0,8.0,62,1.2258064516129032,0.6612903225806451,0.3225806451612903,3.9516129032258065,0.12903225806451613,2.503225806451613,553.0
Jordan McLaughlin,Kings,53.0,21.0,24.0,190.0,44.0,16.0,26.0,11.0,47,1.127659574468085,0.44680851063829785,0.5106382978723404,4.042553191489362,0.23404255319148937,2.4297872340425535,554.0
Alex Len,Lakers,18.0,33.0,7.0,112.0,19.0,4.0,2.0,6.0,29,0.6206896551724138,1.1379310344827587,0.2413793103448276,3.8620689655172415,0.20689655172413793,2.3482758620689657,555.0
David Duke Jr.,Spurs,16.0,5.0,4.0,33.0,14.0,2.0,6.0,2.0,12,1.3333333333333333,0.4166666666666667,0.3333333333333333,2.75,0.16666666666666666,2.333333333333333,556.0
MarJon Beauchamp,Clippers,12.0,3.0,2.0,18.0,7.0,4.0,3.0,1.0,8,1.5,0.375,0.25,2.25,0.125,2.325,557.0
Adam Flagler,Thunder,61.0,25.0,12.0,170.0,86.0,2.0,66.0,4.0,47,1.297872340425532,0.5319148936170213,0.2553191489361702,3.617021276595745,0.0851063829787234,2.3191489361702127,558.0
Jordan McLaughlin,Spurs,27.0,7.0,19.0,67.0,17.0,4.0,12.0,4.0,28,0.9642857142857143,0.25,0.6785714285714286,2.392857142857143,0.14285714285714285,2.282142857142857,559.0
MarJon Beauchamp,Bucks,52.0,32.0,8.0,126.0,47.0,12.0,21.0,13.0,45,1.1555555555555554,0.7111111111111111,0.17777777777777778,2.8,0.28888888888888886,2.2755555555555556,560.0
Josh Minott,Timberwolves,114.0,47.0,19.0,293.0,94.0,19.0,47.0,12.0,89,1.2808988764044944,0.5280898876404494,0.21348314606741572,3.292134831460674,0.1348314606741573,2.2348314606741573,561.0
Patrick Baldwin Jr.,Wizards,47.0,22.0,2.0,101.0,33.0,4.0,21.0,5.0,35,1.3428571428571427,0.6285714285714286,0.05714285714285714,2.8857142857142857,0.14285714285714285,2.182857142857143,562.0
Adama Sanogo,Bulls,8.0,6.0,1.0,22.0,7.0,0.0,0.0,1.0,8,1.0,0.75,0.125,2.75,0.125,2.0875,563.0
RayJ Dennis,Pacers,17.0,7.0,8.0,40.0,19.0,2.0,12.0,5.0,18,0.9444444444444444,0.3888888888888889,0.4444444444444444,2.2222222222222223,0.2777777777777778,2.0777777777777775,564.0
Orlando Robinson,Kings,19.0,14.0,9.0,58.0,17.0,7.0,5.0,4.0,24,0.7916666666666666,0.5833333333333334,0.375,2.4166666666666665,0.16666666666666666,2.0541666666666667,565.0
Marvin Bagley III,Grizzlies,33.0,17.0,0.0,81.0,23.0,6.0,7.0,3.0,26,1.2692307692307692,0.6538461538461539,0.0,3.1153846153846154,0.11538461538461539,2.0538461538461537,566.0
Markieff Morris,Lakers,33.0,11.0,11.0,91.0,38.0,6.0,20.0,1.0,31,1.064516129032258,0.3548387096774194,0.3548387096774194,2.935483870967742,0.03225806451612903,2.02258064516129,567.0
Johnny Furphy,Pacers,88.0,68.0,15.0,372.0,80.0,17.0,45.0,10.0,95,0.9263157894736842,0.7157894736842105,0.15789473684210525,3.9157894736842107,0.10526315789473684,2.022105263157895,568.0
Maxi Kleber,Lakers,2.0,0.0,0.0,5.0,1.0,2.0,1.0,1.0,1,2.0,0.0,0.0,5.0,1.0,2.0,569.0
Doug McDermott,Kings,120.0,19.0,4.0,309.0,100.0,5.0,86.0,7.0,75,1.6,0.25333333333333335,0.05333333333333334,4.12,0.09333333333333334,1.9840000000000002,570.0
Jordan Walsh,Celtics,72.0,59.0,17.0,373.0,69.0,12.0,46.0,12.0,85,0.8470588235294118,0.6941176470588235,0.2,4.3882352941176475,0.1411764705882353,1.98,571.0
MarJon Beauchamp,Knicks,7.0,4.0,0.0,10.0,7.0,0.0,4.0,1.0,6,1.1666666666666667,0.6666666666666666,0.0,1.6666666666666667,0.16666666666666666,1.9666666666666668,572.0
Harrison Ingram,Spurs,4.0,9.0,3.0,35.0,4.0,0.0,1.0,1.0,10,0.4,0.9,0.3,3.5,0.1,1.93,573.0
Taze Moore,Trail Blazers,6.0,8.0,1.0,20.0,10.0,2.0,4.0,2.0,9,0.6666666666666666,0.8888888888888888,0.1111111111111111,2.2222222222222223,0.2222222222222222,1.9000000000000001,574.0
Jahmir Young,Bulls,7.0,3.0,3.0,21.0,4.0,0.0,2.0,1.0,8,0.875,0.375,0.375,2.625,0.125,1.8875,575.0
Ariel Hukporti,Knicks,52.0,53.0,11.0,221.0,33.0,15.0,0.0,21.0,70,0.7428571428571429,0.7571428571428571,0.15714285714285714,3.157142857142857,0.3,1.887142857142857,576.0
Jaden Springer,Celtics,45.0,24.0,10.0,140.0,34.0,21.0,19.0,4.0,48,0.9375,0.5,0.20833333333333334,2.9166666666666665,0.08333333333333333,1.85,577.0
E.J. Liddell,Bulls,21.0,9.0,3.0,50.0,14.0,2.0,9.0,2.0,20,1.05,0.45,0.15,2.5,0.1,1.815,578.0
Enrique Freeman,Pacers,38.0,22.0,8.0,150.0,29.0,15.0,7.0,5.0,43,0.8837209302325582,0.5116279069767442,0.18604651162790697,3.488372093023256,0.11627906976744186,1.7767441860465119,579.0
Garrett Temple,Raptors,44.0,29.0,29.0,212.0,53.0,12.0,25.0,10.0,69,0.6376811594202898,0.42028985507246375,0.42028985507246375,3.072463768115942,0.14492753623188406,1.7724637681159419,580.0
Tyler Kolek,Knicks,71.0,21.0,42.0,204.0,63.0,11.0,35.0,13.0,90,0.7888888888888889,0.23333333333333334,0.4666666666666667,2.2666666666666666,0.14444444444444443,1.7688888888888887,581.0
Vlatko Cancar,Nuggets,16.0,28.0,7.0,104.0,16.0,0.0,7.0,10.0,34,0.47058823529411764,0.8235294117647058,0.20588235294117646,3.0588235294117645,0.29411764705882354,1.7676470588235293,582.0
Bronny James,Lakers,58.0,15.0,15.0,147.0,59.0,14.0,32.0,10.0,56,1.0357142857142858,0.26785714285714285,0.26785714285714285,2.625,0.17857142857142858,1.7589285714285716,583.0
Pete Nance,76ers,15.0,10.0,3.0,68.0,15.0,2.0,12.0,0.0,18,0.8333333333333334,0.5555555555555556,0.16666666666666666,3.7777777777777777,0.0,1.75,584.0
Dario Saric,Nuggets,52.0,49.0,22.0,204.0,56.0,10.0,26.0,14.0,83,0.6265060240963856,0.5903614457831325,0.26506024096385544,2.4578313253012047,0.1686746987951807,1.7325301204819277,585.0
Chris Duarte,Bulls,36.0,20.0,9.0,73.0,26.0,8.0,15.0,1.0,43,0.8372093023255814,0.46511627906976744,0.20930232558139536,1.697674418604651,0.023255813953488372,1.7093023255813953,586.0
Lester Quinones,76ers,9.0,4.0,1.0,17.0,8.0,1.0,3.0,4.0,9,1.0,0.4444444444444444,0.1111111111111111,1.8888888888888888,0.4444444444444444,1.7,587.0
Josh Richardson,Heat,32.0,12.0,12.0,149.0,38.0,4.0,22.0,8.0,38,0.8421052631578947,0.3157894736842105,0.3157894736842105,3.9210526315789473,0.21052631578947367,1.6947368421052629,588.0
Matisse Thybulle,Trail Blazers,46.0,29.0,16.0,146.0,44.0,8.0,25.0,7.0,62,0.7419354838709677,0.46774193548387094,0.25806451612903225,2.3548387096774195,0.11290322580645161,1.6903225806451614,589.0
Alex Ducas,Thunder,31.0,21.0,4.0,110.0,27.0,0.0,19.0,4.0,37,0.8378378378378378,0.5675675675675675,0.10810810810810811,2.972972972972973,0.10810810810810811,1.6810810810810812,590.0
Luke Travers,Cavaliers,8.0,12.0,6.0,58.0,11.0,2.0,4.0,5.0,19,0.42105263157894735,0.631578947368421,0.3157894736842105,3.0526315789473686,0.2631578947368421,1.6526315789473682,591.0
Pete Nance,Bucks,4.0,5.0,2.0,23.0,5.0,0.0,3.0,0.0,8,0.5,0.625,0.25,2.875,0.0,1.625,592.0
Mason Jones,Kings,23.0,8.0,10.0,43.0,18.0,5.0,8.0,1.0,30,0.7666666666666667,0.26666666666666666,0.3333333333333333,1.4333333333333333,0.03333333333333333,1.5866666666666667,593.0
Tyler Smith,Bucks,44.0,20.0,4.0,89.0,38.0,4.0,21.0,6.0,47,0.9361702127659575,0.425531914893617,0.0851063829787234,1.8936170212765957,0.1276595744680851,1.5744680851063828,594.0
Reece Beekman,Warriors,2.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,3,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.3333333333333333,0.0,1.5666666666666667,595.0
Colby Jones,Kings,26.0,23.0,7.0,129.0,26.0,0.0,10.0,7.0,41,0.6341463414634146,0.5609756097560976,0.17073170731707318,3.1463414634146343,0.17073170731707318,1.5634146341463415,596.0
Yuri Collins,Warriors,2.0,3.0,4.0,16.0,3.0,0.0,0.0,0.0,8,0.25,0.375,0.5,2.0,0.0,1.45,597.0
Jazian Gortman,Mavericks,24.0,5.0,6.0,58.0,23.0,4.0,11.0,5.0,27,0.8888888888888888,0.18518518518518517,0.2222222222222222,2.1481481481481484,0.18518518518518517,1.4444444444444444,598.0
JT Thor,Cavaliers,28.0,6.0,1.0,43.0,15.0,8.0,6.0,6.0,26,1.0769230769230769,0.23076923076923078,0.038461538461538464,1.6538461538461537,0.23076923076923078,1.4115384615384616,599.0
Armel Traore,Lakers,14.0,15.0,1.0,66.0,19.0,7.0,7.0,3.0,24,0.5833333333333334,0.625,0.041666666666666664,2.75,0.125,1.3958333333333335,600.0
Damion Lee,Suns,68.0,17.0,10.0,123.0,59.0,17.0,31.0,10.0,75,0.9066666666666666,0.22666666666666666,0.13333333333333333,1.64,0.13333333333333333,1.3786666666666665,601.0
PJ Hall,Nuggets,26.0,19.0,4.0,60.0,20.0,4.0,7.0,2.0,40,0.65,0.475,0.1,1.5,0.05,1.37,602.0
Yuki Kawamura,Grizzlies,24.0,7.0,14.0,62.0,22.0,6.0,16.0,4.0,39,0.6153846153846154,0.1794871794871795,0.358974358974359,1.5897435897435896,0.10256410256410256,1.3692307692307693,603.0
Cam Christie,Clippers,18.0,9.0,5.0,55.0,18.0,2.0,12.0,3.0,27,0.6666666666666666,0.3333333333333333,0.18518518518518517,2.037037037037037,0.1111111111111111,1.3444444444444446,604.0
Delon Wright,Knicks,26.0,9.0,12.0,101.0,19.0,10.0,10.0,3.0,41,0.6341463414634146,0.21951219512195122,0.2926829268292683,2.4634146341463414,0.07317073170731707,1.3365853658536584,605.0
JD Davison,Celtics,22.0,9.0,7.0,60.0,21.0,7.0,9.0,8.0,33,0.6666666666666666,0.2727272727272727,0.21212121212121213,1.8181818181818181,0.24242424242424243,1.312121212121212,606.0
Nate Williams,Rockets,51.0,9.0,6.0,118.0,51.0,6.0,24.0,14.0,54,0.9444444444444444,0.16666666666666666,0.1111111111111111,2.185185185185185,0.25925925925925924,1.3111111111111111,607.0
Keshad Johnson,Heat,28.0,21.0,3.0,77.0,18.0,8.0,4.0,5.0,48,0.5833333333333334,0.4375,0.0625,1.6041666666666667,0.10416666666666667,1.2020833333333334,608.0
Emoni Bates,Cavaliers,9.0,0.0,6.0,31.0,16.0,0.0,13.0,0.0,15,0.6,0.0,0.4,2.066666666666667,0.0,1.2000000000000002,609.0
Riley Minix,Spurs,0.0,2.0,0.0,7.0,1.0,0.0,1.0,0.0,2,0.0,1.0,0.0,3.5,0.0,1.2,610.0
Phillip Wheeler,76ers,0.0,2.0,0.0,15.0,7.0,0.0,3.0,1.0,2,0.0,1.0,0.0,7.5,0.5,1.2,610.0
Isaiah Crawford,Kings,13.0,8.0,0.0,41.0,11.0,4.0,5.0,1.0,19,0.6842105263157895,0.42105263157894735,0.0,2.1578947368421053,0.05263157894736842,1.1894736842105262,611.0
Colin Castleton,Grizzlies,14.0,9.0,0.0,46.0,10.0,11.0,4.0,1.0,21,0.6666666666666666,0.42857142857142855,0.0,2.1904761904761907,0.047619047619047616,1.1809523809523808,612.0
Jalen Bridges,Suns,7.0,3.0,0.0,26.0,5.0,2.0,5.0,4.0,9,0.7777777777777778,0.3333333333333333,0.0,2.888888888888889,0.4444444444444444,1.1777777777777778,613.0
Ulrich Chomche,Raptors,5.0,8.0,2.0,33.0,5.0,2.0,0.0,2.0,15,0.3333333333333333,0.5333333333333333,0.13333333333333333,2.2,0.13333333333333333,1.1733333333333333,614.0
Braxton Key,Warriors,5.0,11.0,1.0,32.0,12.0,6.0,2.0,4.0,17,0.29411764705882354,0.6470588235294118,0.058823529411764705,1.8823529411764706,0.23529411764705882,1.1588235294117646,615.0
Trentyn Flowers,Clippers,9.0,4.0,0.0,16.0,9.0,1.0,2.0,1.0,12,0.75,0.3333333333333333,0.0,1.3333333333333333,0.08333333333333333,1.15,616.0
Xavier Tillman,Celtics,32.0,41.0,7.0,222.0,51.0,2.0,29.0,13.0,82,0.3902439024390244,0.5,0.08536585365853659,2.707317073170732,0.15853658536585366,1.1182926829268292,617.0
D.J. Carton,Raptors,3.0,4.0,3.0,33.0,7.0,1.0,3.0,4.0,11,0.2727272727272727,0.36363636363636365,0.2727272727272727,3.0,0.36363636363636365,1.1181818181818182,618.0
Jalen Hood-Schifino,Lakers,4.0,1.0,1.0,14.0,1.0,2.0,0.0,1.0,6,0.6666666666666666,0.16666666666666666,0.16666666666666666,2.3333333333333335,0.16666666666666666,1.1166666666666667,619.0
Sidy Cissoko,Spurs,22.0,10.0,6.0,54.0,18.0,6.0,7.0,2.0,39,0.5641025641025641,0.2564102564102564,0.15384615384615385,1.3846153846153846,0.05128205128205128,1.1025641025641026,620.0
Chris Livingston,Bucks,21.0,26.0,2.0,86.0,20.0,10.0,7.0,5.0,51,0.4117647058823529,0.5098039215686274,0.0392156862745098,1.6862745098039216,0.09803921568627451,1.0823529411764705,621.0
Jack McVeigh,Rockets,14.0,5.0,1.0,41.0,17.0,0.0,13.0,2.0,20,0.7,0.25,0.05,2.05,0.1,1.075,622.0
Bones Hyland,Timberwolves,5.0,0.0,3.0,14.0,3.0,0.0,2.0,1.0,9,0.5555555555555556,0.0,0.3333333333333333,1.5555555555555556,0.1111111111111111,1.0555555555555556,623.0
Spencer Jones,Nuggets,22.0,12.0,2.0,94.0,25.0,3.0,12.0,4.0,38,0.5789473684210527,0.3157894736842105,0.05263157894736842,2.473684210526316,0.10526315789473684,1.0368421052631578,624.0
Trey Alexander,Nuggets,19.0,9.0,8.0,84.0,26.0,4.0,10.0,3.0,41,0.4634146341463415,0.21951219512195122,0.1951219512195122,2.048780487804878,0.07317073170731707,1.0195121951219512,625.0
Skal Labissiere,Kings,5.0,3.0,1.0,12.0,4.0,0.0,1.0,0.0,10,0.5,0.3,0.1,1.2,0.0,1.01,626.0
Lindy Waters III,Pistons,17.0,3.0,4.0,36.0,16.0,0.0,14.0,3.0,27,0.6296296296296297,0.1111111111111111,0.14814814814814814,1.3333333333333333,0.1111111111111111,0.9851851851851852,627.0
Jared Rhoden,Hornets,4.0,4.0,2.0,12.0,8.0,0.0,2.0,1.0,12,0.3333333333333333,0.3333333333333333,0.16666666666666666,1.0,0.08333333333333333,0.9833333333333333,628.0
Emanuel Miller,Bulls,4.0,3.0,2.0,13.0,4.0,2.0,1.0,0.0,11,0.36363636363636365,0.2727272727272727,0.18181818181818182,1.1818181818181819,0.0,0.9636363636363636,629.0
Liam Robbins,Bucks,9.0,12.0,2.0,58.0,8.0,10.0,2.0,6.0,28,0.32142857142857145,0.42857142857142855,0.07142857142857142,2.0714285714285716,0.21428571428571427,0.9428571428571427,630.0
Jae Crowder,Kings,20.0,18.0,5.0,99.0,19.0,6.0,14.0,4.0,54,0.37037037037037035,0.3333333333333333,0.09259259259259259,1.8333333333333333,0.07407407407407407,0.9092592592592592,631.0
Anton Watson,Knicks,6.0,2.0,2.0,14.0,7.0,0.0,0.0,1.0,13,0.46153846153846156,0.15384615384615385,0.15384615384615385,1.0769230769230769,0.07692307692307693,0.8769230769230769,632.0
Daishen Nix,Timberwolves,1.0,4.0,3.0,14.0,1.0,2.0,1.0,4.0,12,0.08333333333333333,0.3333333333333333,0.25,1.1666666666666667,0.3333333333333333,0.8583333333333333,633.0
Pacome Dadiet,Knicks,28.0,14.0,5.0,103.0,29.0,3.0,18.0,2.0,61,0.45901639344262296,0.22950819672131148,0.08196721311475409,1.6885245901639345,0.03278688524590164,0.8573770491803279,634.0
Patty Mills,Clippers,18.0,0.0,4.0,42.0,12.0,4.0,11.0,2.0,28,0.6428571428571429,0.0,0.14285714285714285,1.5,0.07142857142857142,0.8571428571428572,635.0
Joe Ingles,Timberwolves,15.0,11.0,23.0,115.0,23.0,0.0,15.0,9.0,76,0.19736842105263158,0.14473684210526316,0.3026315789473684,1.513157894736842,0.11842105263157894,0.8250000000000001,636.0
Leonard Miller,Timberwolves,31.0,16.0,0.0,40.0,22.0,8.0,6.0,3.0,61,0.5081967213114754,0.26229508196721313,0.0,0.6557377049180327,0.04918032786885246,0.8229508196721311,637.0
Bryce McGowens,Trail Blazers,13.0,3.0,2.0,31.0,14.0,6.0,4.0,4.0,24,0.5416666666666666,0.125,0.08333333333333333,1.2916666666666667,0.16666666666666666,0.8166666666666667,638.0
Alex Reese,Thunder,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,4,0.5,0.25,0.0,0.5,0.0,0.8,639.0
Justin Minaya,Trail Blazers,11.0,4.0,3.0,55.0,12.0,0.0,5.0,2.0,26,0.4230769230769231,0.15384615384615385,0.11538461538461539,2.1153846153846154,0.07692307692307693,0.7807692307692309,640.0
Matt Ryan,Knicks,28.0,8.0,3.0,68.0,31.0,2.0,19.0,3.0,54,0.5185185185185185,0.14814814814814814,0.05555555555555555,1.2592592592592593,0.05555555555555555,0.7796296296296296,641.0
Josh Christopher,Heat,8.0,5.0,5.0,38.0,14.0,4.0,5.0,4.0,28,0.2857142857142857,0.17857142857142858,0.17857142857142858,1.3571428571428572,0.14285714285714285,0.7678571428571428,642.0
Stanley Umude,Bucks,12.0,15.0,3.0,66.0,23.0,4.0,13.0,2.0,45,0.26666666666666666,0.3333333333333333,0.06666666666666667,1.4666666666666666,0.044444444444444446,0.7666666666666666,643.0
Alondes Williams,Pistons,5.0,0.0,1.0,4.0,2.0,0.0,1.0,0.0,9,0.5555555555555556,0.0,0.1111111111111111,0.4444444444444444,0.0,0.7222222222222222,644.0
Jamaree Bouyea,Bucks,2.0,0.0,1.0,5.0,1.0,0.0,0.0,1.0,5,0.4,0.0,0.2,1.0,0.2,0.7000000000000001,645.0
PJ Dozier,Timberwolves,7.0,5.0,5.0,36.0,3.0,6.0,3.0,1.0,30,0.23333333333333334,0.16666666666666666,0.16666666666666666,1.2,0.03333333333333333,0.6833333333333333,646.0
Jahlil Okafor,Pacers,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,4,0.0,0.25,0.25,0.75,0.0,0.675,647.0
Terry Taylor,Kings,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,4,0.0,0.25,0.25,0.5,0.0,0.675,647.0
Markieff Morris,Mavericks,12.0,8.0,4.0,41.0,22.0,0.0,13.0,2.0,48,0.25,0.16666666666666666,0.08333333333333333,0.8541666666666666,0.041666666666666664,0.575,648.0
Mac McClung,Magic,0.0,1.0,3.0,10.0,2.0,0.0,1.0,0.0,10,0.0,0.1,0.3,1.0,0.0,0.57,649.0
Chuma Okeke,Cavaliers,5.0,0.0,1.0,16.0,6.0,0.0,5.0,0.0,12,0.4166666666666667,0.0,0.08333333333333333,1.3333333333333333,0.0,0.5416666666666667,650.0
Tristen Newton,Timberwolves,0.0,4.0,1.0,8.0,2.0,0.0,0.0,1.0,12,0.0,0.3333333333333333,0.08333333333333333,0.6666666666666666,0.08333333333333333,0.5249999999999999,651.0
Jacob Toppin,Knicks,6.0,11.0,4.0,49.0,10.0,0.0,2.0,2.0,50,0.12,0.22,0.08,0.98,0.04,0.504,652.0
Quincy Olivari,Lakers,3.0,0.0,1.0,10.0,5.0,0.0,5.0,1.0,9,0.3333333333333333,0.0,0.1111111111111111,1.1111111111111112,0.1111111111111111,0.5,653.0
Miles Norris,Celtics,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,5,0.0,0.4,0.0,0.8,0.0,0.48,654.0
Maxwell Lewis,Lakers,4.0,2.0,2.0,30.0,6.0,0.0,0.0,2.0,22,0.18181818181818182,0.09090909090909091,0.09090909090909091,1.3636363636363635,0.09090909090909091,0.42727272727272725,655.0
Tristen Newton,Pacers,3.0,0.0,1.0,8.0,6.0,1.0,3.0,1.0,11,0.2727272727272727,0.0,0.09090909090909091,0.7272727272727273,0.09090909090909091,0.40909090909090906,656.0
Malevy Leons,Thunder,2.0,3.0,1.0,20.0,2.0,4.0,1.0,1.0,18,0.1111111111111111,0.16666666666666666,0.05555555555555555,1.1111111111111112,0.05555555555555555,0.39444444444444443,657.0
Jalen McDaniels,Wizards,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.25,1.75,0.0,0.375,658.0
James Johnson,Pacers,15.0,7.0,6.0,56.0,16.0,3.0,4.0,5.0,98,0.15306122448979592,0.07142857142857142,0.061224489795918366,0.5714285714285714,0.05102040816326531,0.33061224489795915,659.0
Bobi Klintman,Pistons,0.0,4.0,1.0,18.0,2.0,0.0,1.0,1.0,20,0.0,0.2,0.05,0.9,0.05,0.315,660.0
Yongxi Cui,Nets,3.0,2.0,0.0,10.0,7.0,2.0,3.0,0.0,18,0.16666666666666666,0.1111111111111111,0.0,0.5555555555555556,0.0,0.3,661.0
Jaylen Martin,Nets,3.0,0.0,0.0,5.0,2.0,0.0,1.0,0.0,10,0.3,0.0,0.0,0.5,0.0,0.3,661.0
Cole Swider,Pistons,0.0,2.0,1.0,13.0,5.0,0.0,5.0,0.0,14,0.0,0.14285714285714285,0.07142857142857142,0.9285714285714286,0.0,0.2785714285714285,662.0
Jesse Edwards,Timberwolves,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.09090909090909091,0.45454545454545453,0.0,0.13636363636363635,663.0
Vasilije Micic,Suns,0.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,20,0.0,0.1,0.0,0.4,0.0,0.12,664.0
Daishen Nix,Kings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,665.0
Daniss Jenkins,Pistons,0.0,0.0,0.0,10.0,4.0,0.0,4.0,1.0,19,0.0,0.0,0.0,0.5263157894736842,0.05263157894736842,0.0,665.0
Jason Preston,Jazz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,665.0
P.J. Tucker,Knicks,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,28,0.0,0.0,0.0,0.21428571428571427,0.0,0.0,665.0
Jaylen Nowell,Wizards,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,665.0
Patrick Baldwin Jr.,Clippers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,665.0
Christian Wood,Lakers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,665.0
Giannis Antetokounmpo,Team Chuck,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,665.0
Dennis Smith Jr.,Nets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,665.0
Kendall Brown,Nets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,665.0
Taran Armstrong,Warriors,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,665.0
Isaiah Stevens,Heat,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,14,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,665.0
Kevon Harris,Hawks,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,665.0
Brandon Ingram,Raptors,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,665.0
Kevin McCullar Jr.,Knicks,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,2,0.0,0.0,0.0,1.5,0.0,0.0,665.0
Boo Buie,Knicks,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,665.0
Tolu Smith,Pistons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,665.0
Eugene Omoruyi,Raptors,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,665.0
Jaden Springer,Rockets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,665.0
Anthony Davis,Team Shaq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,665.0
Ethan Thompson,Magic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,665.0
Jalen Hood-Schifino,Jazz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,665.0
Erik Stevenson,Wizards,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,665.0
Cameron Parker,Warriors,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,665.0
LeBron James,Team Shaq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,665.0
Anton Watson,Celtics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,665.0
Ron Harper Jr.,Pistons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,665.0
Anthony Edwards,Team Kenny,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,665.0
